candidate_id,title,year,venue,doi,source,fulltext_access,fulltext_source,landing_page_url,pdf_url,text_source,text_length,agent_fulltext_decision,agent_reason_code,agent_confidence,agent_rationale
FT-0301,Exploring the potential of blockchain technology for citizen engagement in smart governance,2025,Open Research Europe,10.12688/openreseurope.16153.4,openalex,open,openalex,https://doi.org/10.12688/openreseurope.16153.4,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0303,Blockchain-based inter-operator settlement system,2025,High-Confidence Computing,10.1016/j.hcc.2025.100324,openalex,open,openalex,https://doi.org/10.1016/j.hcc.2025.100324,,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0304,Charting the Future of Blockchain in Operations and Supply Chain Management: Opportunities and Challenges,2025,Journal of Operations Management,10.1002/joom.70014,openalex,open,openalex,https://doi.org/10.1002/joom.70014,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/joom.70014,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0305,Blockchain-enabled Carbon Dioxide Removal: A Decentralized Framework for Transparent and Scalable Climate Mitigation,2025,European Journal of Sustainable Development,10.14207/ejsd.2025.v14n3p330,openalex,open,openalex,https://doi.org/10.14207/ejsd.2025.v14n3p330,https://ecsdev.org/ojs/index.php/ejsd/article/download/1766/1707,remote_pdf,52984,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0306,Towards Transparent and Privacy-Preserving Urban Airspace Management: A Blockchain-Based Scheme Under the Airspace-Resource-Centric Concept,2025,,10.1109/icns65417.2025.10976922,openalex,unknown,openalex,https://doi.org/10.1109/icns65417.2025.10976922,,landing_html,889,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0310,A secure end-to-end communication framework for cooperative IoT networks using hybrid blockchain system,2025,Scientific Reports,10.1038/s41598-025-96002-w,openalex,open,openalex,https://doi.org/10.1038/s41598-025-96002-w,https://www.nature.com/articles/s41598-025-96002-w.pdf,remote_pdf,98382,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0311,A Moving Target DDoS Defense Approach in Consortium Blockchain,2025,IEEE Transactions on Dependable and Secure Computing,10.1109/tdsc.2025.3546625,openalex,unknown,openalex,https://doi.org/10.1109/tdsc.2025.3546625,,landing_html,809,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0313,RE-BPFT: An Improved PBFT Consensus Algorithm for Consortium Blockchain Based on Node Credibility and ID3-Based Classification,2025,Applied Sciences,10.3390/app15137591,openalex,open,openalex,https://doi.org/10.3390/app15137591,https://www.mdpi.com/2076-3417/15/13/7591/pdf?version=1751881272,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0314,Blockchain-based energy trading with multi-factor trust: Ensuring fairness and security in peer-to-peer energy trading with blockchain technology,2025,Sustainable Energy Grids and Networks,10.1016/j.segan.2025.101796,openalex,open,openalex,https://doi.org/10.1016/j.segan.2025.101796,,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0316,A Lightweight Blockchain-Enabled Trust Management Model for Secure Vehicular Communication,2025,International Journal of Innovations in Science and Technology,10.33411/ijist/20257315971611,openalex,open,openalex,https://doi.org/10.33411/ijist/20257315971611,https://journal.50sea.com/index.php/IJIST/article/download/1495/2015,landing_html,10673,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0318,Blockchain enhanced smart healthcare management for chronic diseases,2025,Discover Computing,10.1007/s10791-025-09574-6,openalex,open,openalex,https://doi.org/10.1007/s10791-025-09574-6,https://link.springer.com/content/pdf/10.1007/s10791-025-09574-6.pdf,remote_pdf,74575,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0320,Ensuring Digital Sovereignty in Cross-chain EHR Sharing: A Relay-as-a-Service Approach for Secure Healthcare Interoperability,2025,Procedia Computer Science,10.1016/j.procs.2025.02.063,openalex,open,openalex,https://doi.org/10.1016/j.procs.2025.02.063,,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0322,Managing Clinical Research on Blockchain Using <scp>FAIR</scp> Principles,2025,Concurrency and Computation Practice and Experience,10.1002/cpe.70005,openalex,unknown,openalex,https://doi.org/10.1002/cpe.70005,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0323,IoMT and Blockchain Synergy: A Novel Approach to Health Data Validation and Storage,2025,IEEE Access,10.1109/access.2025.3555289,openalex,open,openalex,https://doi.org/10.1109/access.2025.3555289,,landing_html,830,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0324,Blockchain-Based Land Tenure Systems: A Conceptual Model for Using Decentralized Technologies in Managing Land Rights and Ownership Disputes,2025,Land Management and Utilization,10.54963/lmu.v1i2.1527,openalex,unknown,openalex,https://doi.org/10.54963/lmu.v1i2.1527,,landing_html,16169,exclude,no_quantitative_or_reproducible_evidence,medium,Full text lacks quantitative or reproducible technical evidence required by the protocol.
FT-0325,Blockchain and ERP-Integrated MIS for Transparent Apparel &amp; Textile Supply Chains,2025,Saudi Journal of Engineering and Technology,10.36348/sjet.2025.v10i09.008,openalex,open,openalex,https://doi.org/10.36348/sjet.2025.v10i09.008,https://saudijournals.com/media/articles/SJEAT_109_447-456.pdf,remote_pdf,49032,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0327,"Blockchain-powered health innovation information systems for secure, interoperable, and privacy-preserving healthcare data management",2025,International Journal of Science and Research Archive,10.30574/ijsra.2025.15.2.1629,openalex,open,openalex,https://doi.org/10.30574/ijsra.2025.15.2.1629,,landing_html,5821,exclude,no_quantitative_or_reproducible_evidence,medium,Full text lacks quantitative or reproducible technical evidence required by the protocol.
FT-0328,Blockchain and Self-Sovereign Identity: A Healthcare Use Case,2025,,10.5753/wblockchain.2025.9506,openalex,open,openalex,https://doi.org/10.5753/wblockchain.2025.9506,https://sol.sbc.org.br/index.php/wblockchain/article/download/35474/35261,remote_pdf,41435,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0329,BlockArc: A Blockchain Based Smart Contract for Reward System in E-Commerce,2025,ITEGAM- Journal of Engineering and Technology for Industrial Applications (ITEGAM-JETIA),10.5935/jetia.v11i54.1735,openalex,open,openalex,https://doi.org/10.5935/jetia.v11i54.1735,https://itegam-jetia.org/journal/index.php/jetia/article/download/1735/1062,remote_pdf,47664,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0330,"Securing Healthcare Digital Twin with Blockchain: A Systematic Review of Architecture, Threats and Evaluation",2025,STAP Journal of Security Risk Management,10.63180/jsrm.thestap.2026.1.3,openalex,open,openalex,https://doi.org/10.63180/jsrm.thestap.2026.1.3,https://thestap.blob.core.windows.net/jsrm/articles/published/895864123298.pdf,remote_pdf,69980,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0331,"A Quantum-Safe, Interoperable, and Decentralized Payment Infrastructure for the Post-Classical Era as a Strategic Framework for Secure Global Transactions",2025,European Scientific Journal ESJ,10.19044/esj.2025.v21n19p17,openalex,open,openalex,https://doi.org/10.19044/esj.2025.v21n19p17,https://eujournal.org/index.php/esj/article/download/19839/19417,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0333,A privacy preserving and auditable blockchain framework for seccure securites trading,2025,Scientific Reports,10.1038/s41598-025-17958-3,openalex,open,openalex,https://doi.org/10.1038/s41598-025-17958-3,https://www.nature.com/articles/s41598-025-17958-3.pdf,remote_pdf,69277,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0335,Blockchain Based Financial Systems Using JPMorgan Liink Network for Secure Transactions Efficiently,2025,,10.1109/iccsp64183.2025.11088723,openalex,unknown,openalex,https://doi.org/10.1109/iccsp64183.2025.11088723,,landing_html,849,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0338,Leveraging Consortium Blockchain for Secure Cross-Domain Data Sharing in Supply Chain Networks,2025,IEEE Transactions on Services Computing,10.1109/tsc.2025.3544130,openalex,unknown,openalex,https://doi.org/10.1109/tsc.2025.3544130,,landing_html,841,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0340,Online exam cheating detection and blockchain trusted deposit based on YOLOv12,2025,Scientific Reports,10.1038/s41598-025-18412-0,openalex,open,openalex,https://doi.org/10.1038/s41598-025-18412-0,https://www.nature.com/articles/s41598-025-18412-0.pdf,remote_pdf,98007,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0341,Scalability and Efficiency Analysis of Hyperledger Fabric and Private Ethereum in Smart Contract Execution,2025,Computers,10.3390/computers14040132,openalex,open,openalex,https://doi.org/10.3390/computers14040132,https://www.mdpi.com/2073-431X/14/4/132/pdf?version=1743665065,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0342,A Novel Permissioned Blockchain Approach for Scalable and Privacy-Preserving IoT Authentication,2025,Journal of Cyber Security and Risk Auditing,10.63180/jcsra.thestap.2025.4.3,openalex,open,openalex,https://doi.org/10.63180/jcsra.thestap.2025.4.3,https://thestap.blob.core.windows.net/jcsra/articles/published/267441643037.pdf,remote_pdf,59866,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0344,Using Blockchain Ledgers to Record AI Decisions in IoT,2025,IoT,10.3390/iot6030037,openalex,open,openalex,https://doi.org/10.3390/iot6030037,https://www.mdpi.com/2624-831X/6/3/37/pdf?version=1751528238,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
